,city_fuel_economy,mileage,passenger_car,price,franchise_make
704,29.0,7444.0,0,41500.0,1
705,28.0,23975.0,1,21999.0,1
706,24.0,28849.0,1,14999.0,1
707,21.0,33934.0,0,29692.0,1
708,12.0,8766.0,0,318995.0,0
709,15.0,8455.0,0,63900.0,0
710,19.0,17500.0,0,34336.0,1
711,28.0,26623.0,1,19595.0,1
712,17.0,24409.0,0,33999.0,0
713,15.0,28326.0,0,48450.0,0
714,28.0,37607.0,1,18497.0,0
715,14.0,10.0,0,140474.0,0
716,15.0,16578.0,0,68998.0,0
717,20.0,9427.0,1,33892.0,1
718,17.0,11425.0,1,49888.0,0
719,21.0,14827.0,0,26509.0,0
720,24.0,12792.0,1,40950.0,0
721,17.0,33251.0,0,15685.0,1
722,13.0,35.0,1,149990.0,0
723,16.0,38796.0,0,40998.0,0
724,14.0,10173.0,0,75998.0,0
725,15.0,43.0,0,75999.0,0
726,28.0,41490.0,1,16899.0,1
727,13.0,30112.0,0,46500.0,0
728,15.0,37012.0,0,40998.0,0
729,32.0,15643.0,1,18561.0,1
730,15.0,17109.0,0,42838.0,1
731,19.0,36062.0,0,33995.0,1
732,15.0,0.0,0,71680.0,0
733,22.0,34100.0,0,20995.0,1
734,28.0,32737.0,1,26031.0,1
735,23.0,33608.0,1,17332.0,1
736,15.0,122.0,0,66900.0,0
737,17.0,153.0,0,78390.0,0
738,30.0,25308.0,1,13505.0,0
739,18.0,46645.0,1,24495.0,1
740,28.0,37088.0,1,14518.0,1
741,17.0,100.0,1,59790.0,0
742,28.0,28264.0,1,21499.0,1
743,16.0,32.0,1,68999.0,0
744,28.0,37255.0,1,19310.0,1
745,31.0,34969.0,1,10994.0,1
746,20.0,24269.0,0,27944.0,1
747,11.0,9247.0,0,83998.0,0
748,17.0,27772.0,0,33998.0,1
749,32.0,18048.0,1,19500.0,1
750,13.0,7721.0,0,144900.0,0
751,28.0,13435.0,1,15992.0,1
752,15.0,0.0,0,71680.0,0
753,28.0,37356.0,1,14599.0,1
754,16.0,32.0,1,68999.0,0
755,20.0,25152.0,1,21990.0,1
756,25.0,40855.0,0,14598.0,1
757,26.0,29937.0,0,21199.0,1
758,23.0,10894.0,1,32754.0,0
759,25.0,17438.0,0,31494.0,1
